iter	Logloss
429	0.02382531602
430	0.02380096458
431	0.02371153431
432	0.02366635553
433	0.02363894426
434	0.02360185977
435	0.02358697339
436	0.02356911785
437	0.02352400245
438	0.0234893507
439	0.02345792674
440	0.02342129416
441	0.02340068968
442	0.02337608188
443	0.02333188534
444	0.02330516798
445	0.02328964021
446	0.02326082705
447	0.02324391346
448	0.0232215609
449	0.02316121996
450	0.02311962611
451	0.02310130216
452	0.0230736639
453	0.02301715526
454	0.02299808163
455	0.02297870014
456	0.0229460175
457	0.02291828683
458	0.02290324854
459	0.02287912548
460	0.02285706264
461	0.02282914858
462	0.0227954054
463	0.02277377517
464	0.02275479561
465	0.02266875962
466	0.02263978222
467	0.02261675293
468	0.02258404982
469	0.02256585971
470	0.02253120522
471	0.02245398702
472	0.02242532366
473	0.02240574057
474	0.02238836273
475	0.02237516549
476	0.02233524238
477	0.02231284154
478	0.02225568176
479	0.02223816948
480	0.02222673735
481	0.02219395069
482	0.02215062773
483	0.02213338784
484	0.02210431456
485	0.02208054333
486	0.02205584379
487	0.02204318448
488	0.02202343724
489	0.02198213911
490	0.02196789956
491	0.02194013667
492	0.02192920567
493	0.02191729119
494	0.0218824328
495	0.02186805609
496	0.02184364483
497	0.02182459229
498	0.02180473824
499	0.02179553793
500	0.02177115991
501	0.02172212964
502	0.02169492898
503	0.02167977466
504	0.02166288039
505	0.02164687138
506	0.02157490161
507	0.02153383611
508	0.02151157724
509	0.02148783773
510	0.02141142161
511	0.02138510968
512	0.02134488918
513	0.02127865601
514	0.02124989133
515	0.02122546379
516	0.02120988864
517	0.02118580009
518	0.02116711625
519	0.02114522506
520	0.02110479651
521	0.02108550765
522	0.02106369645
523	0.02103630602
524	0.02102342815
525	0.02099203346
526	0.02096719422
527	0.0209521584
528	0.02093253639
529	0.02088615234
530	0.02086209838
531	0.02085101893
532	0.020836109
533	0.02081607798
534	0.02079598876
535	0.0207695576
536	0.02075112648
537	0.02073256415
538	0.02071348899
539	0.0206960791
540	0.02066790788
541	0.02065456614
542	0.02063755579
543	0.02060377149
544	0.02057888302
545	0.0205631191
546	0.02049950909
547	0.02047875064
548	0.02041358557
549	0.02038581213
550	0.020371852
551	0.02033893229
552	0.02030382607
553	0.02028270799
554	0.02026352592
555	0.02024188555
556	0.02020846132
557	0.02015833332
558	0.02014463694
559	0.02012353074
560	0.02010217758
561	0.02007451765
562	0.02004743092
563	0.02003702455
564	0.02001364415
565	0.01999741533
566	0.01993891362
567	0.01991220719
568	0.01988538016
569	0.01987205608
570	0.01985826242
571	0.01984241081
572	0.01984241081
573	0.01984236734
574	0.01983014789
575	0.01981088544
576	0.01978896122
577	0.0197740531
578	0.0197530114
579	0.01973454064
580	0.0197186518
581	0.01969122148
582	0.01966742709
583	0.01965319788
584	0.01963409263
585	0.01961634655
586	0.01959833597
587	0.01954635201
588	0.01953362156
589	0.01948556759
590	0.01947492267
591	0.01944727785
592	0.01943482064
593	0.01938531778
594	0.01936672216
595	0.01935510306
596	0.019337531
597	0.01931030248
598	0.01928602207
599	0.01927174321
600	0.01924912351
601	0.01923677113
602	0.01922752801
603	0.0191879889
604	0.01917031394
605	0.01914768688
606	0.0191297658
607	0.01911559626
608	0.019101943
609	0.01908777229
610	0.01907919387
611	0.01906544168
612	0.01904293227
613	0.01902342165
614	0.01900915933
615	0.01898960238
616	0.01897356226
617	0.01895895771
618	0.01894197409
619	0.01892979912
620	0.01890984615
621	0.01889948284
622	0.0188910862
623	0.01885980228
624	0.01884594739
625	0.01882191441
626	0.01880931339
627	0.0187932605
628	0.01876995663
629	0.01875883264
630	0.01873459861
631	0.01871965188
632	0.01869130491
633	0.01867485313
634	0.018664664
635	0.01865039641
636	0.01863658197
637	0.01858517727
638	0.01856693056
639	0.01852939136
640	0.01851619939
641	0.01848751357
642	0.01847139357
643	0.01845319613
644	0.01843369758
645	0.01841919414
646	0.01840506183
647	0.0183888593
648	0.01837580192
649	0.0183528517
650	0.01833964777
651	0.01829290714
652	0.01828235792
653	0.0182554523
654	0.0182386207
655	0.01822004641
656	0.01821997477
657	0.01820536931
658	0.01818760842
659	0.01817504068
660	0.01814992328
661	0.0181333889
662	0.01812075336
663	0.01811418769
664	0.018114084
665	0.01809856728
666	0.01808759221
667	0.01807797132
668	0.01803802023
669	0.01802670555
670	0.01801041792
671	0.01799529588
672	0.01798409431
673	0.01797132293
674	0.01795529027
675	0.01794518868
676	0.01792486737
677	0.01791155225
678	0.01790317453
679	0.01788641033
680	0.0178733062
681	0.01786331881
682	0.01782730797
683	0.01781804748
684	0.0177967789
685	0.01778652239
686	0.01776502093
687	0.01775615203
688	0.01773131548
689	0.01772122366
690	0.01770797362
691	0.01766329592
692	0.01762348414
693	0.01759723085
694	0.01758208241
695	0.01757218306
696	0.01755128915
697	0.01753015296
698	0.01752141047
699	0.01751027493
700	0.01749191303
701	0.01745403061
702	0.01744188322
703	0.01742829814
704	0.01741590663
705	0.01740303739
706	0.01738759485
707	0.0173742531
708	0.01736255601
709	0.0173269996
710	0.01731723783
711	0.0172995702
712	0.01729130444
713	0.01728115683
714	0.01727139031
715	0.01725867577
716	0.01724570046
717	0.01723789056
718	0.01722780802
719	0.01720762545
720	0.01718456076
721	0.01717208578
722	0.01715805487
723	0.01713205737
724	0.01711088236
725	0.0170787259
726	0.01706422086
727	0.01705108346
728	0.01703670526
729	0.01701706316
730	0.01700968348
731	0.01699458564
732	0.01697963773
733	0.01697091433
734	0.0169588981
735	0.01694583543
736	0.01693616669
737	0.01690517234
738	0.01689428059
739	0.01688634828
740	0.01686374065
741	0.01685457907
742	0.01684705644
743	0.01683894394
744	0.01681741671
745	0.0167930371
746	0.01677749311
747	0.01676324175
748	0.01674707278
749	0.01673866574
750	0.01671770231
751	0.01670793065
752	0.01670023879
753	0.01668845917
754	0.01667585646
755	0.01665741308
756	0.01664743349
757	0.01663813637
758	0.01661485261
759	0.01660203432
760	0.01659461171
761	0.0165785766
762	0.01656418028
763	0.01654517932
764	0.01653406864
765	0.01652311519
766	0.01650661472
767	0.01648781044
768	0.01647977596
769	0.01646748043
770	0.01642181916
771	0.01641238552
772	0.01639992815
773	0.01638695999
774	0.01637472271
775	0.01635703217
776	0.01634898517
777	0.01633858339
778	0.01632889592
779	0.01631921509
780	0.01629646116
781	0.01628408395
782	0.01627695876
783	0.01626512931
784	0.01624977033
785	0.01623098443
786	0.01622249151
787	0.01620473189
788	0.01617013311
789	0.01615797426
790	0.01615027028
791	0.01613381285
792	0.0161162672
793	0.01610340103
794	0.01609644443
795	0.01608136047
796	0.016066976
797	0.01605952805
798	0.01605069742
799	0.01604214307
800	0.0160309897
801	0.01602034946
802	0.01599784166
803	0.01596598756
804	0.01595653158
805	0.01593871085
806	0.01592478644
807	0.01591704371
808	0.01591036854
809	0.01588877718
810	0.01588023127
811	0.01588019419
812	0.01588011491
813	0.01588010586
814	0.01586558326
815	0.01584794009
816	0.01584056259
817	0.01581252552
818	0.01580363709
819	0.01579165729
820	0.01578146666
821	0.0157814433
822	0.0157813833
823	0.01576721478
824	0.01576130946
825	0.01572437974
826	0.01571276023
827	0.01569355479
828	0.01568265641
829	0.01567182627
830	0.0156541765
831	0.01564316431
832	0.01563407929
833	0.01562202405
834	0.01561508713
835	0.01560592823
836	0.01560014816
837	0.01558753492
838	0.01557884349
839	0.01556496449
840	0.01554904585
841	0.01553661213
842	0.01552810016
843	0.0155218789
844	0.01551074427
845	0.01550336978
846	0.01547430476
847	0.01545703574
848	0.01544393726
849	0.01543622997
850	0.01542348535
851	0.01541439298
852	0.01539836562
853	0.01538403563
854	0.01537759464
855	0.01535542207
856	0.01534717713
857	0.01534012066
858	0.01532172159
859	0.01530021807
860	0.01529010659
861	0.01525879397
862	0.01524307439
863	0.01523017114
864	0.0152208464
865	0.01520881319
866	0.0152087632
867	0.01519972766
868	0.01519436872
869	0.01518233605
870	0.01517054443
871	0.01516085633
872	0.01515163838
873	0.01513774047
874	0.0151111427
875	0.01509957144
876	0.01508283793
877	0.0150675613
878	0.01505476784
879	0.01504712732
880	0.01502443535
881	0.01501302994
882	0.01500487959
883	0.01499856002
884	0.0149889539
885	0.01498892361
886	0.01498880591
887	0.01498876928
888	0.01498875515
889	0.0149886658
890	0.01498861856
891	0.01498857467
892	0.01498851527
893	0.01498815922
894	0.01498813183
895	0.01498810985
896	0.01498806894
897	0.01498805697
898	0.01498796959
899	0.01498788213
900	0.014987831
901	0.0149796409
902	0.01496871345
903	0.01496098206
904	0.0149519543
905	0.01495193949
906	0.01493868653
907	0.01492253663
908	0.01490996945
909	0.01490070129
910	0.01487790988
911	0.0148678992
912	0.01485280084
913	0.01483674723
914	0.01482994562
915	0.01481604928
916	0.01478683417
917	0.01477990753
918	0.01476626406
919	0.01475884088
920	0.01474921764
921	0.01473401508
922	0.01472555109
923	0.01471751007
924	0.01470623156
925	0.01469180923
926	0.01468601728
927	0.01467834611
928	0.014670217
929	0.01465427949
930	0.01464452139
931	0.01463620159
932	0.01462829089
933	0.01461932821
934	0.01460992698
935	0.01460346459
936	0.01459441987
937	0.0145897655
938	0.01458109866
939	0.01458107593
940	0.01458107358
941	0.01458105042
942	0.01457620409
943	0.01456175923
944	0.01454897866
945	0.01453626015
946	0.01452905797
947	0.01451473097
948	0.01450954749
949	0.01450954056
950	0.0145065784
951	0.01449569997
952	0.01449006276
953	0.0144628568
954	0.01445852609
955	0.0144469071
956	0.01443157518
957	0.01442271274
958	0.01441537842
959	0.01440281737
960	0.01439773111
961	0.01439773111
962	0.01438495755
963	0.01437735626
964	0.01437728858
965	0.01436946275
966	0.01436381242
967	0.01435207406
968	0.01434375506
969	0.01433213197
970	0.01432360803
971	0.01431337145
972	0.01429430231
973	0.01426992971
974	0.01426989204
975	0.01426177326
976	0.0142544822
977	0.01424552426
978	0.01423577141
979	0.01423575981
980	0.01423099367
981	0.01421622348
982	0.01420436581
983	0.01419216742
984	0.0141775726
985	0.01416192312
986	0.01415611015
987	0.0141539453
988	0.01414701022
989	0.01414114012
990	0.01413481127
991	0.01413478869
992	0.01413476727
993	0.01413475902
994	0.01413472563
995	0.01413427613
996	0.01413420714
997	0.01412475431
998	0.01412472906
999	0.01411759942
